spp_abbrev,seqid,length
Ctenta,HG454277.1,411
Ctenta,HG454278.1,411
Ctenta,HG454279.1,411
Ctenta,HG454280.1,411
Ctenta,HG454281.1,411
Ctenta,HG454282.1,411
Ctenta,HG454283.1,411
Ctenta,HG454284.1,411
Ctenta,HG454285.1,411
Ctenta,HG454286.1,411
Ctenta,HG454287.1,411
Ctenta,HG454288.1,411
Ctenta,HG454289.1,411
Ctenta,HG454290.1,411
Ctenta,HG454291.1,345
Ctenta,HG454292.1,411
Ctenta,HG454293.1,411
Ctenta,HG454294.1,411
Ctenta,HG454295.1,411
Ctenta,HG454296.1,411
Ctenta,HG454297.1,411
Ctenta,HG454298.1,411
Ctenta,HG454299.1,411
Ctenta,HG454300.1,410
Ctenta,HG454301.1,410
Ctenta,HG454302.1,410
Ctenta,HG454303.1,410
Ctenta,HG454304.1,410
Ctenta,HG454305.1,410
Ctenta,HG454306.1,410
Ctenta,HG454307.1,410
Ctenta,HG454308.1,410
Ctenta,HG454309.1,410
Ctenta,HG454310.1,410
Ctenta,HG454311.1,410
Ctenta,HG454312.1,410
Ctenta,HG454313.1,410
Ctenta,HG454314.1,410
Ctenta,HG454315.1,410
Ctenta,HG454316.1,410
Ctenta,HG454317.1,410
Ctenta,HG454318.1,410
Ctenta,HG454319.1,410
Ctenta,HG454320.1,410
Ctenta,HG454321.1,410
Ctenta,HG454322.1,410
Ctenta,HG454323.1,410
Ctenta,HG454324.1,410
Ctenta,HG454325.1,410
Ctenta,HG454326.1,410
Ctenta,HG454327.1,410
Ctenta,HG454328.1,410
Ctenta,HG454329.1,410
Ctenta,HG454330.1,818
Ctenta,HG454331.1,410
Ctenta,HG454332.1,410
Ctenta,HG454333.1,410
Ctenta,HG454334.1,410
Ctenta,HG454335.1,410
Ctenta,HG454336.1,410
Ctenta,HG454337.1,410
Ctenta,HG454338.1,410
Ctenta,HG454339.1,410
Ctenta,HG454340.1,410
Ctenta,HG454341.1,410
Ctenta,HG454342.1,410
Ctenta,HG454343.1,410
Ctenta,HG454344.1,410
Ctenta,HG454345.1,410
Ctenta,HG454346.1,410
Ctenta,HG454347.1,410
Ctenta,HG454348.1,410
Ctenta,HG454349.1,410
Ctenta,HG454350.1,409
Ctenta,HG454351.1,409
Ctenta,HG454352.1,409
Ctenta,HG454353.1,409
Ctenta,HG454354.1,409
Ctenta,HG454355.1,409
Ctenta,HG454356.1,409
Ctenta,HG454357.1,409
Ctenta,HG454358.1,409
Ctenta,HG454359.1,409
Ctenta,HG454360.1,409
Ctenta,HG454361.1,409
Ctenta,HG454362.1,409
Ctenta,HG454363.1,409
Ctenta,HG454364.1,409
Ctenta,HG454365.1,409
Ctenta,HG454366.1,409
Ctenta,HG454367.1,409
Ctenta,HG454368.1,409
Ctenta,HG454369.1,409
Ctenta,HG454370.1,409
Ctenta,HG454371.1,409
Ctenta,HG454372.1,409
Ctenta,HG454373.1,409
Ctenta,HG454374.1,409
Ctenta,HG454375.1,409
Ctenta,HG454376.1,409
Ctenta,HG454377.1,409
Ctenta,HG454378.1,409
Ctenta,HG454379.1,409
Ctenta,HG454380.1,409
Ctenta,HG454381.1,409
Ctenta,HG454382.1,409
Ctenta,HG454383.1,409
Ctenta,HG454384.1,409
Ctenta,HG454385.1,409
Ctenta,HG454386.1,409
Ctenta,HG454387.1,409
Ctenta,HG454388.1,409
Ctenta,HG454389.1,409
Ctenta,HG454390.1,409
Ctenta,HG454391.1,409
Ctenta,HG454392.1,409
Ctenta,HG454393.1,409
Ctenta,HG454394.1,409
Ctenta,HG454395.1,409
Ctenta,HG454396.1,409
Ctenta,HG454397.1,409
Ctenta,HG454398.1,409
Ctenta,HG454399.1,409
Ctenta,HG454400.1,408
Ctenta,HG454401.1,408
Ctenta,HG454402.1,408
Ctenta,HG454403.1,408
Ctenta,HG454404.1,408
Ctenta,HG454405.1,408
Ctenta,HG454406.1,408
Ctenta,HG454407.1,408
Ctenta,HG454408.1,408
Ctenta,HG454409.1,408
Ctenta,HG454410.1,408
Ctenta,HG454411.1,408
Ctenta,HG454412.1,408
Ctenta,HG454413.1,408
Ctenta,HG454414.1,408
Ctenta,HG454415.1,408
Ctenta,HG454416.1,408
Ctenta,HG454417.1,408
Ctenta,HG454418.1,408
Ctenta,HG454419.1,408
Ctenta,HG454420.1,408
Ctenta,HG454421.1,408
Ctenta,HG454422.1,408
Ctenta,HG454423.1,408
Ctenta,HG454424.1,408
Ctenta,HG454425.1,408
Ctenta,HG454426.1,408
Ctenta,HG454427.1,408
Ctenta,HG454428.1,408
Ctenta,HG454429.1,408
Ctenta,HG454430.1,408
Ctenta,HG454431.1,408
Ctenta,HG454432.1,408
Ctenta,HG454433.1,408
Ctenta,HG454434.1,408
Ctenta,HG454435.1,408
Ctenta,HG454436.1,408
Ctenta,HG454437.1,408
Ctenta,HG454438.1,408
Ctenta,HG454439.1,408
Ctenta,HG454440.1,407
Ctenta,HG454441.1,407
Ctenta,HG454442.1,407
Ctenta,HG454443.1,407
Ctenta,HG454444.1,407
Ctenta,HG454445.1,407
Ctenta,HG454446.1,407
Ctenta,HG454447.1,407
Ctenta,HG454448.1,407
Ctenta,HG454449.1,407
Ctenta,HG454450.1,407
Ctenta,HG454451.1,407
Ctenta,HG454452.1,407
Ctenta,HG454453.1,407
Ctenta,HG454454.1,407
Ctenta,HG454455.1,407
Ctenta,HG454456.1,407
Ctenta,HG454457.1,407
Ctenta,HG454458.1,407
Ctenta,HG454459.1,407
Ctenta,HG454460.1,407
Ctenta,HG454461.1,407
Ctenta,HG454462.1,407
Ctenta,HG454463.1,407
Ctenta,HG454464.1,407
Ctenta,HG454465.1,407
Ctenta,HG454466.1,407
Ctenta,HG454467.1,407
Ctenta,HG454468.1,407
Ctenta,HG454469.1,407
Ctenta,HG454470.1,407
Ctenta,HG454471.1,407
Ctenta,HG454472.1,407
Ctenta,HG454473.1,407
Ctenta,HG454474.1,407
Ctenta,HG454475.1,407
Ctenta,HG454476.1,407
Ctenta,HG454477.1,407
Ctenta,HG454478.1,407
Ctenta,HG454479.1,407
Ctenta,HG454480.1,407
Ctenta,HG454481.1,407
Ctenta,HG454482.1,407
Ctenta,HG454483.1,407
Ctenta,HG454484.1,407
Ctenta,HG454485.1,406
Ctenta,HG454486.1,406
Ctenta,HG454487.1,406
Ctenta,HG454488.1,406
Ctenta,HG454489.1,406
Ctenta,HG454490.1,406
Ctenta,HG454491.1,406
Ctenta,HG454492.1,406
Ctenta,HG454493.1,406
Ctenta,HG454494.1,406
Ctenta,HG454495.1,406
Ctenta,HG454496.1,389
Ctenta,HG454497.1,406
Ctenta,HG454498.1,406
Ctenta,HG454499.1,406
Ctenta,HG454500.1,406
Ctenta,HG454501.1,406
Ctenta,HG454502.1,406
Ctenta,HG454503.1,406
Ctenta,HG454504.1,406
Ctenta,HG454505.1,406
Ctenta,HG454506.1,406
Ctenta,HG454507.1,406
Ctenta,HG454508.1,406
Ctenta,HG454509.1,406
Ctenta,HG454510.1,406
Ctenta,HG454511.1,406
Ctenta,HG454512.1,406
Ctenta,HG454513.1,406
Ctenta,HG454514.1,406
Ctenta,HG454515.1,406
Ctenta,HG454516.1,406
Ctenta,HG454517.1,406
Ctenta,HG454518.1,406
Ctenta,HG454519.1,406
Ctenta,HG454520.1,406
Ctenta,HG454521.1,406
Ctenta,HG454522.1,406
Ctenta,HG454523.1,406
Ctenta,HG454524.1,406
Ctenta,HG454525.1,406
Ctenta,HG454526.1,406
Ctenta,HG454527.1,406
Ctenta,HG454528.1,406
Ctenta,HG454529.1,406
Ctenta,HG454530.1,406
Ctenta,HG454531.1,406
Ctenta,HG454532.1,406
Ctenta,HG454533.1,405
Ctenta,HG454534.1,405
Ctenta,HG454535.1,405
Ctenta,HG454536.1,405
Ctenta,HG454537.1,405
Ctenta,HG454538.1,405
Ctenta,HG454539.1,405
Ctenta,HG454540.1,405
Ctenta,HG454541.1,405
Ctenta,HG454542.1,405
Ctenta,HG454543.1,405
Ctenta,HG454544.1,405
Ctenta,HG454545.1,405
Ctenta,HG454546.1,405
Ctenta,HG454547.1,405
Ctenta,HG454548.1,405
Ctenta,HG454549.1,405
Ctenta,HG454550.1,405
Ctenta,HG454551.1,405
Ctenta,HG454552.1,405
Ctenta,HG454553.1,405
Ctenta,HG454554.1,405
Ctenta,HG454555.1,405
Ctenta,HG454556.1,405
Ctenta,HG454557.1,405
Ctenta,HG454558.1,405
Ctenta,HG454559.1,405
Ctenta,HG454560.1,405
Ctenta,HG454561.1,405
Ctenta,HG454562.1,405
Ctenta,HG454563.1,405
Ctenta,HG454564.1,405
Ctenta,HG454565.1,405
Ctenta,HG454566.1,405
Ctenta,HG454567.1,405
Ctenta,HG454568.1,405
Ctenta,HG454569.1,405
Ctenta,HG454570.1,405
Ctenta,HG454571.1,405
Ctenta,HG454572.1,405
Ctenta,HG454573.1,405
Ctenta,HG454574.1,405
Ctenta,HG454575.1,405
Ctenta,HG454576.1,405
Ctenta,HG454577.1,405
Ctenta,HG454578.1,405
Ctenta,HG454579.1,405
Ctenta,HG454580.1,405
Ctenta,HG454581.1,405
Ctenta,HG454582.1,405
Ctenta,HG454583.1,404
Ctenta,HG454584.1,404
Ctenta,HG454585.1,404
Ctenta,HG454586.1,404
Ctenta,HG454587.1,404
Ctenta,HG454588.1,404
Ctenta,HG454589.1,404
Ctenta,HG454590.1,404
Ctenta,HG454591.1,404
Ctenta,HG454592.1,404
Ctenta,HG454593.1,404
Ctenta,HG454594.1,404
Ctenta,HG454595.1,404
Ctenta,HG454596.1,404
Ctenta,HG454597.1,404
Ctenta,HG454598.1,404
Ctenta,HG454599.1,404
Ctenta,HG454600.1,404
Ctenta,HG454601.1,404
Ctenta,HG454602.1,404
Ctenta,HG454603.1,404
Ctenta,HG454604.1,404
Ctenta,HG454605.1,404
Ctenta,HG454606.1,404
Ctenta,HG454607.1,404
Ctenta,HG454608.1,404
Ctenta,HG454609.1,404
Ctenta,HG454610.1,404
Ctenta,HG454611.1,404
Ctenta,HG454612.1,404
Ctenta,HG454613.1,404
Ctenta,HG454614.1,404
Ctenta,HG454615.1,404
Ctenta,HG454616.1,404
Ctenta,HG454617.1,404
Ctenta,HG454618.1,404
Ctenta,HG454619.1,404
Ctenta,HG454620.1,404
Ctenta,HG454621.1,404
Ctenta,HG454622.1,404
Ctenta,HG454623.1,404
Ctenta,HG454624.1,403
Ctenta,HG454625.1,403
Ctenta,HG454626.1,403
Ctenta,HG454627.1,403
Ctenta,HG454628.1,403
Ctenta,HG454629.1,403
Ctenta,HG454630.1,403
Ctenta,HG454631.1,403
Ctenta,HG454632.1,403
Ctenta,HG454633.1,403
Ctenta,HG454634.1,403
Ctenta,HG454635.1,403
Ctenta,HG454636.1,401
Ctenta,HG454637.1,403
Ctenta,HG454638.1,403
Ctenta,HG454639.1,403
Ctenta,HG454640.1,403
Ctenta,HG454641.1,403
Ctenta,HG454642.1,403
Ctenta,HG454643.1,403
Ctenta,HG454644.1,403
Ctenta,HG454645.1,403
Ctenta,HG454646.1,403
Ctenta,HG454647.1,403
Ctenta,HG454648.1,403
Ctenta,HG454649.1,403
Ctenta,HG454650.1,403
Ctenta,HG454651.1,403
Ctenta,HG454652.1,403
Ctenta,HG454653.1,403
Ctenta,HG454654.1,403
Ctenta,HG454655.1,403
Ctenta,HG454656.1,403
Ctenta,HG454657.1,403
Ctenta,HG454658.1,403
Ctenta,HG454659.1,403
Ctenta,HG454660.1,403
Ctenta,HG454661.1,403
Ctenta,HG454662.1,403
Ctenta,HG454663.1,403
Ctenta,HG454664.1,403
Ctenta,HG454665.1,403
Ctenta,HG454666.1,403
Ctenta,HG454667.1,403
Ctenta,HG454668.1,403
Ctenta,HG454669.1,403
Ctenta,HG454670.1,403
Ctenta,HG454671.1,402
Ctenta,HG454672.1,402
Ctenta,HG454673.1,402
Ctenta,HG454674.1,402
Ctenta,HG454675.1,402
Ctenta,HG454676.1,402
Ctenta,HG454677.1,402
Ctenta,HG454678.1,402
Ctenta,HG454679.1,402
Ctenta,HG454680.1,402
Ctenta,HG454681.1,402
Ctenta,HG454682.1,402
Ctenta,HG454683.1,402
Ctenta,HG454684.1,402
Ctenta,HG454685.1,402
Ctenta,HG454686.1,402
Ctenta,HG454687.1,402
Ctenta,HG454688.1,402
Ctenta,HG454689.1,402
Ctenta,HG454690.1,402
Ctenta,HG454691.1,402
Ctenta,HG454692.1,402
Ctenta,HG454693.1,402
Ctenta,HG454694.1,402
Ctenta,HG454695.1,402
Ctenta,HG454696.1,402
Ctenta,HG454697.1,402
Ctenta,HG454698.1,402
Ctenta,HG454699.1,402
Ctenta,HG454700.1,402
Ctenta,HG454701.1,402
Ctenta,HG454702.1,402
Ctenta,HG454703.1,402
Ctenta,HG454704.1,402
Ctenta,HG454705.1,402
Ctenta,HG454706.1,402
Ctenta,HG454707.1,402
Ctenta,HG454708.1,402
Ctenta,HG454709.1,402
Ctenta,HG454710.1,402
Ctenta,HG454711.1,402
Ctenta,HG454712.1,402
Ctenta,HG454713.1,402
Ctenta,HG454714.1,402
Ctenta,HG454715.1,402
Ctenta,HG454716.1,402
Ctenta,HG454717.1,402
Ctenta,HG454718.1,402
Ctenta,HG454719.1,402
Ctenta,HG454720.1,401
Ctenta,HG454721.1,401
Ctenta,HG454722.1,401
Ctenta,HG454723.1,401
Ctenta,HG454724.1,401
Ctenta,HG454725.1,401
Ctenta,HG454726.1,401
Ctenta,HG454727.1,401
Ctenta,HG454728.1,401
Ctenta,HG454729.1,401
Ctenta,HG454730.1,401
Ctenta,HG454731.1,401
Ctenta,HG454732.1,401
Ctenta,HG454733.1,401
Ctenta,HG454734.1,401
Ctenta,HG454735.1,401
Ctenta,HG454736.1,401
Ctenta,HG454737.1,401
Ctenta,HG454738.1,401
Ctenta,HG454739.1,401
Ctenta,HG454740.1,401
Ctenta,HG454741.1,401
Ctenta,HG454742.1,401
Ctenta,HG454743.1,401
Ctenta,HG454744.1,401
Ctenta,HG454745.1,401
Ctenta,HG454746.1,401
Ctenta,HG454747.1,401
Ctenta,HG454748.1,401
Ctenta,HG454749.1,401
Ctenta,HG454750.1,401
Ctenta,HG454751.1,401
Ctenta,HG454752.1,401
Ctenta,HG454753.1,401
Ctenta,HG454754.1,401
Ctenta,HG454755.1,401
Ctenta,HG454756.1,400
Ctenta,HG454757.1,400
Ctenta,HG454758.1,400
Ctenta,HG454759.1,400
Ctenta,HG454760.1,400
Ctenta,HG454761.1,400
Ctenta,HG454762.1,400
Ctenta,HG454763.1,400
Ctenta,HG454764.1,400
Ctenta,HG454765.1,400
Ctenta,HG454766.1,400
Ctenta,HG454767.1,400
Ctenta,HG454768.1,400
Ctenta,HG454769.1,400
Ctenta,HG454770.1,400
Ctenta,HG454771.1,400
Ctenta,HG454772.1,400
Ctenta,HG454773.1,400
Ctenta,HG454774.1,400
Ctenta,HG454775.1,400
Ctenta,HG454776.1,400
Ctenta,HG454777.1,400
Ctenta,HG454778.1,400
Ctenta,HG454779.1,400
Ctenta,HG454780.1,400
Ctenta,HG454781.1,400
Ctenta,HG454782.1,400
Ctenta,HG454783.1,400
Ctenta,HG454784.1,400
Ctenta,HG454785.1,400
Ctenta,HG454786.1,400
Ctenta,HG454787.1,400
Ctenta,HG454788.1,400
Ctenta,HG454789.1,400
Cripar,OU895877.1,61357614
Cripar,OU895878.1,58906861
Cripar,OU895879.1,53163979
Cripar,OU895880.1,17018963
Cripar,CAKJTK030000001.1,645517
Cripar,CAKJTK030000002.1,23999
Cripar,CAKJTK030000003.1,21354
Cripar,CAKJTK030000004.1,204234
Cripar,CAKJTK030000005.1,175650
Cripar,CAKJTK030000006.1,101174
Cripar,CAKJTK030000007.1,90000
Cripar,CAKJTK030000008.1,75203
Cripar,CAKJTK030000009.1,28000
Cripar,CAKJTK030000010.1,24901
Pvande,CM031379.1,36877143
Pvande,CM031380.1,35209052
Pvande,CM031381.1,31432203
Pvande,CM031382.1,14019908
Pvande,JADBJN010000011.1,27343
Pvande,JADBJN010000093.1,3349
Pvande,JADBJN010000184.1,1355
Pvande,JADBJN010000103.1,3000
Pvande,JADBJN010000102.1,3000
Pvande,JADBJN010000099.1,3000
Pvande,JADBJN010000105.1,2961
Pvande,JADBJN010000106.1,2931
Pvande,JADBJN010000111.1,2585
Pvande,JADBJN010000113.1,2491
Pvande,JADBJN010000114.1,2287
Pvande,JADBJN010000036.1,9811
Pvande,JADBJN010000115.1,2279
Pvande,JADBJN010000117.1,2220
Pvande,JADBJN010000119.1,2183
Pvande,JADBJN010000120.1,2181
Pvande,JADBJN010000121.1,2125
Pvande,JADBJN010000123.1,2022
Pvande,JADBJN010000124.1,2005
Pvande,JADBJN010000147.1,2000
Pvande,JADBJN010000142.1,2000
Pvande,JADBJN010000132.1,2000
Pvande,JADBJN010000094.1,3245
Pvande,JADBJN010000152.1,2000
Pvande,JADBJN010000146.1,2000
Pvande,JADBJN010000141.1,2000
Pvande,JADBJN010000140.1,2000
Pvande,JADBJN010000126.1,2000
Pvande,JADBJN010000148.1,2000
Pvande,JADBJN010000137.1,2000
Pvande,JADBJN010000129.1,2000
Pvande,JADBJN010000139.1,2000
Pvande,JADBJN010000144.1,2000
Pvande,JADBJN010000024.1,15561
Pvande,JADBJN010000154.1,2000
Pvande,JADBJN010000130.1,2000
Pvande,JADBJN010000133.1,2000
Pvande,JADBJN010000136.1,2000
Pvande,JADBJN010000128.1,2000
Pvande,JADBJN010000151.1,2000
Pvande,JADBJN010000143.1,2000
Pvande,JADBJN010000134.1,2000
Pvande,JADBJN010000150.1,2000
Pvande,JADBJN010000162.1,1789
Pvande,JADBJN010000018.1,17081
Pvande,JADBJN010000163.1,1778
Pvande,JADBJN010000165.1,1751
Pvande,JADBJN010000166.1,1703
Pvande,JADBJN010000167.1,1693
Pvande,JADBJN010000168.1,1671
Pvande,JADBJN010000169.1,1668
Pvande,JADBJN010000170.1,1597
Pvande,JADBJN010000172.1,1592
Pvande,JADBJN010000174.1,1555
Pvande,JADBJN010000175.1,1519
Pvande,JADBJN010000062.1,6225
Pvande,JADBJN010000176.1,1517
Pvande,JADBJN010000178.1,1461
Pvande,JADBJN010000180.1,1411
Pvande,JADBJN010000181.1,1404
Pvande,JADBJN010000182.1,1397
Pvande,JADBJN010000183.1,1383
Pvande,JADBJN010000185.1,1335
Pvande,JADBJN010000186.1,1324
Pvande,JADBJN010000187.1,1289
Pvande,JADBJN010000188.1,1288
Pvande,JADBJN010000028.1,12287
Pvande,JADBJN010000189.1,1244
Pvande,JADBJN010000191.1,1227
Pvande,JADBJN010000190.1,1227
Pvande,JADBJN010000193.1,1112
Pvande,JADBJN010000194.1,1109
Pvande,JADBJN010000195.1,1105
Pvande,JADBJN010000196.1,1078
Pvande,JADBJN010000197.1,1025
Pvande,JADBJN010000198.1,1024
Pvande,JADBJN010000199.1,1010
Pvande,JADBJN010000014.1,24128
Pvande,JADBJN010000207.1,1000
Pvande,JADBJN010000264.1,1000
Pvande,JADBJN010000281.1,1000
Pvande,JADBJN010000210.1,1000
Pvande,JADBJN010000226.1,1000
Pvande,JADBJN010000265.1,1000
Pvande,JADBJN010000266.1,1000
Pvande,JADBJN010000247.1,1000
Pvande,JADBJN010000224.1,1000
Pvande,JADBJN010000216.1,1000
Pvande,JADBJN010000013.1,24943
Pvande,JADBJN010000205.1,1000
Pvande,JADBJN010000269.1,1000
Pvande,JADBJN010000252.1,1000
Pvande,JADBJN010000238.1,1000
Pvande,JADBJN010000230.1,1000
Pvande,JADBJN010000254.1,1000
Pvande,JADBJN010000212.1,1000
Pvande,JADBJN010000232.1,1000
Pvande,JADBJN010000228.1,1000
Pvande,JADBJN010000213.1,1000
Pvande,JADBJN010000023.1,15853
Pvande,JADBJN010000206.1,1000
Pvande,JADBJN010000277.1,1000
Pvande,JADBJN010000257.1,1000
Pvande,JADBJN010000235.1,1000
Pvande,JADBJN010000274.1,1000
Pvande,JADBJN010000223.1,1000
Pvande,JADBJN010000243.1,1000
Pvande,JADBJN010000246.1,1000
Pvande,JADBJN010000268.1,1000
Pvande,JADBJN010000234.1,1000
Pvande,JADBJN010000056.1,6777
Pvande,JADBJN010000262.1,1000
Pvande,JADBJN010000253.1,1000
Pvande,JADBJN010000276.1,1000
Pvande,JADBJN010000236.1,1000
Pvande,JADBJN010000249.1,1000
Pvande,JADBJN010000280.1,1000
Pvande,JADBJN010000215.1,1000
Pvande,JADBJN010000248.1,1000
Pvande,JADBJN010000275.1,1000
Pvande,JADBJN010000219.1,1000
Pvande,JADBJN010000087.1,3754
Pvande,JADBJN010000227.1,1000
Pvande,JADBJN010000229.1,1000
Pvande,JADBJN010000256.1,1000
Pvande,JADBJN010000271.1,1000
Pvande,JADBJN010000239.1,1000
Pvande,JADBJN010000255.1,1000
Pvande,JADBJN010000272.1,1000
Pvande,JADBJN010000208.1,1000
Pvande,JADBJN010000240.1,1000
Pvande,JADBJN010000204.1,1000
Pvande,JADBJN010000021.1,16237
Pvande,JADBJN010000244.1,1000
Pvande,JADBJN010000267.1,1000
Pvande,JADBJN010000221.1,1000
Pvande,JADBJN010000241.1,1000
Pvande,JADBJN010000263.1,1000
Pvande,JADBJN010000222.1,1000
Pvande,JADBJN010000237.1,1000
Pvande,JADBJN010000201.1,1000
Pvande,JADBJN010000261.1,1000
Pvande,JADBJN010000251.1,1000
Pvande,JADBJN010000025.1,14021
Pvande,JADBJN010000214.1,1000
Pvande,JADBJN010000242.1,1000
Pvande,JADBJN010000233.1,1000
Pvande,JADBJN010000203.1,1000
Pvande,JADBJN010000282.1,1000
Pvande,JADBJN010000202.1,1000
Pvande,JADBJN010000217.1,1000
Pvande,JADBJN010000231.1,1000
Pvande,JADBJN010000245.1,1000
Pvande,JADBJN010000283.1,992
Pvande,JADBJN010000027.1,12448
Pvande,JADBJN010000284.1,989
Pvande,JADBJN010000285.1,985
Pvande,JADBJN010000286.1,983
Pvande,JADBJN010000288.1,961
Pvande,JADBJN010000289.1,957
Pvande,JADBJN010000290.1,942
Pvande,JADBJN010000291.1,936
Pvande,JADBJN010000292.1,914
Pvande,JADBJN010000293.1,892
Pvande,JADBJN010000295.1,869
Pvande,JADBJN010000033.1,10751
Pvande,JADBJN010000294.1,869
Pvande,JADBJN010000296.1,854
Pvande,JADBJN010000297.1,839
Pvande,JADBJN010000298.1,837
Pvande,JADBJN010000299.1,833
Pvande,JADBJN010000300.1,829
Pvande,JADBJN010000301.1,822
Pvande,JADBJN010000302.1,814
Pvande,JADBJN010000303.1,790
Pvande,JADBJN010000304.1,789
Pvande,JADBJN010000079.1,4522
Pvande,JADBJN010000305.1,785
Pvande,JADBJN010000306.1,784
Pvande,JADBJN010000307.1,773
Pvande,JADBJN010000308.1,771
Pvande,JADBJN010000309.1,762
Pvande,JADBJN010000310.1,756
Pvande,JADBJN010000311.1,755
Pvande,JADBJN010000312.1,746
Pvande,JADBJN010000313.1,745
Pvande,JADBJN010000314.1,735
Pvande,JADBJN010000026.1,12633
Pvande,JADBJN010000315.1,734
Pvande,JADBJN010000316.1,718
Pvande,JADBJN010000317.1,704
Pvande,JADBJN010000318.1,702
Pvande,JADBJN010000319.1,698
Pvande,JADBJN010000320.1,675
Pvande,JADBJN010000321.1,672
Pvande,JADBJN010000322.1,666
Pvande,JADBJN010000323.1,666
Pvande,JADBJN010000324.1,662
Pvande,JADBJN010000060.1,6450
Pvande,JADBJN010000325.1,655
Pvande,JADBJN010000326.1,645
Pvande,JADBJN010000327.1,639
Pvande,JADBJN010000328.1,636
Pvande,JADBJN010000329.1,605
Pvande,JADBJN010000330.1,603
Pvande,JADBJN010000331.1,601
Pvande,JADBJN010000332.1,578
Pvande,JADBJN010000333.1,555
Pvande,JADBJN010000334.1,551
Pvande,JADBJN010000067.1,5202
Pvande,JADBJN010000335.1,550
Pvande,JADBJN010000336.1,548
Pvande,JADBJN010000337.1,545
Pvande,JADBJN010000338.1,534
Pvande,JADBJN010000339.1,531
Pvande,JADBJN010000340.1,521
Pvande,JADBJN010000341.1,508
Pvande,JADBJN010000342.1,506
Pvande,JADBJN010000343.1,486
Pvande,JADBJN010000344.1,486
Pvande,JADBJN010000029.1,11711
Pvande,JADBJN010000345.1,485
Pvande,JADBJN010000346.1,483
Pvande,JADBJN010000347.1,481
Pvande,JADBJN010000348.1,481
Pvande,JADBJN010000349.1,471
Pvande,JADBJN010000350.1,470
Pvande,JADBJN010000351.1,464
Pvande,JADBJN010000352.1,462
Pvande,JADBJN010000353.1,456
Pvande,JADBJN010000354.1,439
Pvande,JADBJN010000047.1,7703
Pvande,JADBJN010000356.1,438
Pvande,JADBJN010000355.1,438
Pvande,JADBJN010000357.1,426
Pvande,JADBJN010000358.1,426
Pvande,JADBJN010000359.1,419
Pvande,JADBJN010000360.1,419
Pvande,JADBJN010000361.1,417
Pvande,JADBJN010000362.1,415
Pvande,JADBJN010000364.1,410
Pvande,JADBJN010000363.1,410
Pvande,JADBJN010000030.1,11395
Pvande,JADBJN010000365.1,408
Pvande,JADBJN010000366.1,406
Pvande,JADBJN010000367.1,403
Pvande,JADBJN010000368.1,393
Pvande,JADBJN010000369.1,372
Pvande,JADBJN010000370.1,366
Pvande,JADBJN010000371.1,359
Pvande,JADBJN010000372.1,356
Pvande,JADBJN010000373.1,351
Pvande,JADBJN010000374.1,349
Pvande,JADBJN010000066.1,5291
Pvande,JADBJN010000375.1,348
Pvande,JADBJN010000376.1,346
Pvande,JADBJN010000377.1,346
Pvande,JADBJN010000378.1,342
Pvande,JADBJN010000379.1,334
Pvande,JADBJN010000380.1,318
Pvande,JADBJN010000381.1,317
Pvande,JADBJN010000382.1,310
Pvande,JADBJN010000383.1,306
Pvande,JADBJN010000384.1,304
Pvande,JADBJN010000054.1,6977
Pvande,JADBJN010000385.1,300
Pvande,JADBJN010000387.1,204
Pvande,JADBJN010000209.1,1000
Pvande,JADBJN010000012.1,25812
Pvande,JADBJN010000010.1,28821
Pvande,JADBJN010000009.1,30431
Pvande,JADBJN010000386.1,272
Pvande,JADBJN010000135.1,2000
Pvande,JADBJN010000173.1,1586
Pvande,JADBJN010000064.1,5762
Pvande,JADBJN010000127.1,2000
Pvande,JADBJN010000100.1,3000
Pvande,JADBJN010000070.1,5000
Pvande,JADBJN010000218.1,1000
Pvande,JADBJN010000273.1,1000
Pvande,JADBJN010000073.1,5000
Pvande,JADBJN010000287.1,980
Pvande,JADBJN010000279.1,1000
Pvande,JADBJN010000220.1,1000
Pvande,JADBJN010000258.1,1000
Pvande,JADBJN010000049.1,7424
Pvande,JADBJN010000145.1,2000
Pvande,JADBJN010000260.1,1000
Pvande,JADBJN010000161.1,1832
Pvande,JADBJN010000225.1,1000
Pvande,JADBJN010000278.1,1000
Pvande,JADBJN010000019.1,16779
Pvande,JADBJN010000138.1,2000
Pvande,JADBJN010000055.1,6839
Pvande,JADBJN010000108.1,2651
Pvande,JADBJN010000149.1,2000
Pvande,JADBJN010000032.1,11172
Pvande,JADBJN010000017.1,18232
Pvande,JADBJN010000122.1,2125
Pvande,JADBJN010000098.1,3000
Pvande,JADBJN010000005.1,79654
Pvande,JADBJN010000250.1,1000
Pvande,JADBJN010000259.1,1000
Pvande,JADBJN010000031.1,11210
Pvande,JADBJN010000211.1,1000
Pvande,JADBJN010000153.1,2000
Pvande,JADBJN010000104.1,3000
Pvande,JADBJN010000089.1,3582
Pvande,JADBJN010000131.1,2000
Pvande,JADBJN010000101.1,3000
Pvande,JADBJN010000270.1,1000
Pvande,JADBJN010000125.1,2000
Pvande,JADBJN010000015.1,19000
Pvande,JADBJN010000006.1,73523
Pvande,JADBJN010000020.1,16462
Pvande,JADBJN010000074.1,5000
Pvande,JADBJN010000016.1,18391
Pvande,JADBJN010000039.1,9738
Pvande,JADBJN010000034.1,10728
